idtweet,tweet
1375452349787963399,"@Swinger_ely Buen dia
Amiga  cuando me pasa eso el dolor de estomago compra Omeprazol o plidan"
1375445575349497861,"@angelmartin_nc Yo, Omeprazol para el estómago y cintron para las varices"
1375442605866168320,"2019: No te automediques. Consulta con un médico 
2021: No te automediques. Consulta con un médico.
Si te receta azitromicina, hidroxicloroquina, ivermectina, dexametasona, omeprazol, ceftriaxona o enoxaparina para covid leve, consulta con otro."
1375439471961894915,"@LaAnate Pero explicadle que es la vacuna, no un Omeprazol 😂
Mis mejores deseos y que disfrute de su chocolate con churros que seguro que se lo merece!"
1375439071527456783,llevo toda la semana tomando omeprazol me encanta la adultez
1375436476809412608,"SERVICIOPÚBLICO/ Para la paciente Yula Vílchez, en San Francisco, se requiere con urgencia los medicamentos: Tinidazol o Fasigyn 500 mg; Nitaxozanida o Nitaxy tabletas 500 mg; Bismutol suspensión; Omeprazol cápsulas.
Su hermana Yusbelis Vílchez es el contacto al 0412- 5473772."
1375435792399630338,Naaa me regalo omeprazol ajajajajaj yo ya gané
1375426603338117125,@adibarraza2 No me quieran engañar ese es Omeprazol! La señora tiene problemas en el orto por ser esclava en una secta.
1375424021446201352,"""Paracetamol, ibuprofeno, omeprazol… Así se fija el precio de los fármacos"".
🗣️Participación de Merixell Cortés, vocal de Industria del COFB, en esta publicación de @CuidatePlus 👇🏻 
https://t.co/yZSVPLVZHj"
1375409514707628034,@JUDITHP93 Omeprazol te cubre 24 hs
1375400384563412992,Tomando omeprazol a la mañana como estilo de vida
1375385553433149444,"La movilidad de un muñeco de Lego®, dolores insoportables, una ecografía, placas de RX y 2 resonancias magnéticas después... ¿cuál será el resultado?

Dios bendiga a quien inventó los diazepanes, el nolotil, el tramadol, el paracetamol, el dexketoprofeno y el omeprazol..."
1375340365402710016,Estoy a nada de convertirme en una chica víctima del omeprazol
1375340014205292546,"@marianaff__ Un vaso de agua tibia, jugo de un limón, azúcar una cucharada ( en ayunas y si podés antes de cada comida).👍

El omeprazol también es bueno pero caro obvio 🤷"
1375328600908562433,@Valentinagl23 Y quizá omeprazol 🙊🙈😅
1375319732543447042,"Cené pizza con salsa habanero, tarta de mora y juguito de 🍎. Me duele la panza pero no me arrepiento. 😌 Omeprazol, ven a mí!"
1375317649379430404,@valeria_yuen Consulta a tu tía Marie dice que tomes omeprazol cada 12 horas o bien te hagas un estudio a ver sino traes la bacteria esa de Helicobacter pilory  algo así🤭
1375313094633779204,"@daniel_pperez Por pensar así, tuve que ir a buscar un omeprazol recién jajajaj"
1375308991631347713,Bañé mis pescadillas de atún horneadas con salsa San Luis® y ahora tengo la panza inflamada y mucho dolor jajajaja. Send omeprazol.
1375306762711003136,@NicoMichea @GiuliSpizzo Cómprense un omeprazol cada uno y vemos 😅
1375298854552276994,"24 años, adicta al omeprazol y la loratadina.... aiudaaaa quiero bajar 🙃🙃🙃"
1375298511458213891,"@la_zuluaga19 Jajajajaja a esta edad nos reunimos a tomar omeprazol, lovastatina y cosas así"
1375295030848446467,"Mi mesita de noche podría llamarse “Farmacias Vieitez” : cuenta 🤦🏼‍♀️ con una colección de omeprazol, tums, gotas para los ojos, aceites esenciales para dormir 😴 o intentarlo, crema de noche, desmaquillantes y un té de hierbas 🌿 😱"
1375288928261992450,"@RQueim Ah ostia, con eso está todo controlado.

¿Pero el omeprazol se toma a temperatura ambiente o hirviendo como las aspirinas?

Es para que aumente su poder..."
1375288668512903173,"@drogomaniaco Tío que está todo muy bien pensado, ¿No ves el omeprazol? 😆🤦🏻‍♂️"
1375282903240806401,@normarodri45 @lix142 Gracias Normita. Tome pero . Omeprazol y té de hierba buena
1375271422872977409,@0rlandlm Y el omeprazol. 😂
1375269429307613185,@memoruizMX Pos que tanto te dieron?? Yo me tomaba 3 más el omeprazol
1375263808491511809,@JUDITHP93 Clanzol (omeprazol) una cápsula día de por medio
1375258580245438464,Que triste esa edad donde la mayoría de tus comidas deben estar acompañadas de un Omeprazol 🥺
1375257824129847304,"@alixestriker La pregunta es ¿Por qué no hemos dejado de sentirnos jóvenes? 
No es cierto voy por mi omeprazol 😔"
1375257080240730113,"Dice mi psiq. Que no estoy loca, pero tomo (AL DÍA),Omeprazol, Fluoxetina 40mg, Sertralina 100mg, Prozac 2mg, Quetiapina 100mg y suplementos alimenticios.
Soy ""neurosiversa"" según."
1375252176327573508,@SebaAndres29 Su omeprazol y era! Jajaja disfruta el saaaanguche 😂☺️
1375251986459865097,@natienciso bienvenida¡ Mi plagueo eterno. Impuestos para que sigan robando.IPS para que ni omeprazol te den. Es la Aldea en la que vivimos
1375251848446287874,"Hizo varias llamadas, me dió una omeprazol por la creencia que era colitis, que por cierto no funcionó. ¡Y a tal grado que me bajaron en silla de ruedas desde mi oficina!"
1375250747986706437,"Asi es aparte hay q pagarle a Carlitos xq nos entregue el dinerito de la mesada, a las EPS xq nos atiendan mal y para q nos regalen acetaminofen, omeprazol e ibuprofeno.  Ah y las gafas q por ley tenemos derecho, nunca se ven... toca pagar privado este servicio y el muelaje malo https://t.co/05TG5BPHlG"
1375250643741466629,Un dia sos joven y al otro andas con un blister de omeprazol en el bolsillo
1375250171295117312,@JUDITHP93 Omeprazol en ayuna toda la vida 🙌🏻🤣
1375236565975334917,@JUDITHP93 Omeprazol o te de boldo
1375235005006413825,"El omeprazol, Riopan, las pedas caseras que terminen a las 2 am. https://t.co/E0Mc1tKMQd"
1375234726596898820,Se puede tomar omeprazol como si fuese caramelitos? Tengo ganas de morirme con esta acidezzzzzzz
1375233124045586436,Omeprazol de 20 mg y listo. Es un buen medicamento. https://t.co/UuqBkElkyf
1375233012900712455,@k666vin Nos imaginé mercando omeprazol y gaviscon agarraditos de la mano 😍
1375231341214773256,Salud con omeprazol https://t.co/TE7g3c4vaf
1375229747043696640,@alixestriker El Omeprazol
1375219646568271876,@jeniferhba3 El Omeprazol definitivamente entra en ese selecto grupo 😂
1375216957608357890,"@Daniela93834476 @vecinosnapoles @En_laDelValle @LaNapolesCdMx @Seg_NapolesDF Cómprale omeprazol para niños, no te desgastes."
1375214983479431168,"Mirnia tengo Omeprazol y Todex,pero estoy en Edo,Carabobo https://t.co/CkQsd9fFA9"
1375206632808968196,@Klkautsky1 DOS TUERCAS DE IBUPROFENO SIN TOMARSE UN OMEPRAZOL DE MUENA MAÑANA. PUTIN LE QUIERE MATAR LENTAMENTE DE ÚLCERA O DE ARDORES.
1375204746974400520,"Fuí al rodante (así se le dice en #Tampico al tianguis) y me compré una pulpa de tamarindo natural harta sabrosa y harta picosa 🖤 

Hola Omeprazol, te extrañaba 😪"
1375204039110107140,Un día eres joven y al otro tomas Omeprazol antes de salir.
1375203298320523270,A 20 minutos de arrancar el partido ya tomé el omeprazol y estoy masticando una Rennie... San Lorenzo te mata de a poco... 🤦🏻‍♂️
1375202191363936259,@brianaintenzza Que cree que el omeprazol me funciona bien pero gracias... que que no hablaba de eso... hay perdón con permiso
1375196600990113798,"Me están dando clases y acaban de relegar a un tercer lugar el condicionamiento de la política nacional sobre la salud pública. Y en el medio de una pandemia 🤡.
Ojalá me muera #omeprazol"
1375194724039020545,"2019: No te automediques. Consulta con un médico 
2021: No te automediques. Consulta con un médico.
Si te receta azitromicina, hidroxicloroquina, ivermectina, dexametasona, omeprazol, ceftriaxona o enoxaparina para covid leve, consulta con otro."
1375191251696422923,@stevevillar26 No olvides la ranitidina y el omeprazol
1375187731924578308,"Por favor, a todos los que hacen #ElCondensadorDeFluzo, buscad otro jastaggggg para los hilos de después que lo de #ReFluzo me suena dolorosamente a ardor, omeprazol y dolor."
1375184842846040065,Uufffaaa.....De una vez saquen el Omeprazol https://t.co/L4Hs8cYQxq
1375182767936348161,"Bueno, pues va quedando claro que esta campaña será más intensa y polémica, atacada y alterada que la de 2018. El que necesite omeprazol, melox u otro medicamento para la gastritis vaya consiguiéndolos; esto apenas va comenzando"
1375180886132527118,"@federico_lan @JxCbahia Ya tomaste un omeprazol, porque a los otros 12, por lo menos les pagan el sueldo; vos los estas mirando por deprte!"
1375180010940678153,Tanto pinche libro para decir un omeprazol cada 8 horas https://t.co/aS5NoPbmsi
1375177181668634628,@RaniJmz skaksa fui a un consultorio rapido y me recetaron omeprazol y me dijeron que para la noche me debe bajar el fuego kskasjak
1375173120244527105,"@pimpo152 @diecorrea1 Tenés que tomar un omeprazol para tanto odio, te va a hacer mal en el estómago. También volver a tener clases con el Dr. José Ignacio, a ver si te enseña algo de derecho penal"
1375167378464649221,"@BlaireW72991023 @morenoadrianauy @baneyconamigos @quelopario_ Tráeme un pan y un omeprazol! 
Que rico! 🤤"
1375164754801655809,@tonytribbianii AYYY WOW TOÑO ME TENÍAS Q RESPONDER “ME DA HUEVA” Y YO TE IBA A DECIR: “VES?? POR ESO MEJOR ME TOMO UN OMEPRAZOL” 🥺🥺🥺🥺🥺🥺🥺🥺
1375160309648871424,@ElChichaYoutube @IbaiLlanos @CooLifeGame Sii queremos! Queremos ver a tus gánsters por ahí Trapicheando con Omeprazol y Paracetamol!
1375147679886495745,"pues ya, equis *se toma un omeprazol*"
1375146465589407745,@allanGraphic Unos cuantos omeprazol y ketorolacos después... jajaja pero bien vividos chingao 🤘😎
1375145358209253382,Omeprazol: Su abuso reduce tu vitamina B12 https://t.co/cDCK8TwiqB
1375137696117616640,"@Valevalerita78 Huyy pobresito el mio es re perseguido, le doy 1/2 omeprazol, lo de adentro de la capsula, en un pedacito de carne y le hace re bien, nuestro vete me lo recomendo"
1375137128879915017,"@ximperi Eso es muy normal en personas de nuestra edad 👴🧓siempre llevo omeprazol, pepto bismol, paracetamol, amlodipino, etc."
1375124371614920708,Me acuerdo cuando tomaba vino y porrón. Ahora tomo omeprazol.
1375116633002414087,"Un día eres joven y al otro cargas omeprazol, ibuprofeno y paracetamol, en tu bolso."
1375112899534839808,ayer dormí demasiado bien hoy ya tomé café con pan y un omeprazol también :) bonito día!!!
1375112008924794882,ya me tomé mi omeprazol ahora sí a chingarme tres cafés
1375103952975454217,"Aviso licitación tipo LP: ""ADQUISICIÓN DE OMEPRAZOL"" de ""HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA"", fecha cierre: ""06-04-2021, 15:00:00"" monto estimado: CLP $ 49.980.000 revisa detalles en https://t.co/KNuzWbrvW5"
1375095701634482179,Campeona el candidato que prometa omeprazol gratis para todos después de estas elecciones
1375085520775168002,El omeprazol sabe a perro mojado tío
1375083556532289538,"@fabio_walteros @BluRadioCo Seguro tomó Noxpirin para neumonía, así como Omeprazol para el cáncer..."
1375080281934290948,"@_ZKevin_ Cada caso es distinto, a mi me diagnosticaron a los 12 y ahora tengo leves dolores de vez en cuando (como hoy pues lluvia) así que lo soluciono con analgésicos, que tome también omeprazol para el estómago y lo mejor ✨bolsas de agua caliente✨"
1375080197607849985,Saben cuánto habrán sido las facturaciones y rentas de las clínicas privadas en el 2020? Imagínense que un omeprazol cuesta 130 soles y una cama UCI 300 o 400 mil soles. Saquen ustedes números
1375068777780502533,"Los futuros americanos vienen de nuevo más rojos que el culo de babuino. El que tuviese la cartera centrada exclusivamente en tecnología, estará pasando estos días con su amigo omeprazol. Y lo bonito que es ver caer al mercado. #Gangas #Oportunidades. https://t.co/uFbPe2Imok"
1375067125539278848,Nada que un omeprazol no solucione.
1375065779675279364,"@yogonzal @SomosCERRO Nos encerraron, se les dio un cheque en blanco para preparar los hospitales y comprar insumos, nos quedamos en casa, los que deberían haber hecho algo, lo hicieron? No!!! Hicimos nuestra parte, ellos no
No es culpa de la ciudadanía que ni omeprazol haya en los hospitales"
1375058512833884161,Mis mañaneros son con un omeprazol.
1375046000423936000,"7 Beneficios del Uso del Omeprazol para Perros y Gatos El uso del omeprazol para perros comúnmente conocido por el nombre de marca Prilosec, se utiliza en https://t.co/Ksh1JQHrxl"
1375030529532309504,Me desperté a las 4:20 :) pero fue para tomarme un omeprazol :(
1375025699485052928,"...es un error. Es como putear porque todos tengamos acidez estomacal y el gobierno no nos ponga gastroenterólogos ni entregue suficiente OMEPRAZOL, pero nosotros sigamos comiendo butifarra con batata, pastel mandi'o, maní con miel y caldo de chancho."
1375021498780487682,@delcura2016 👆🏽👆🏽👆🏽espero que hayas tomado mucho omeprazol para digerir las respuestas de la entrevista de ayer... Se puede encontrar el corte en algún sitio? Gracias
1375017900386484230,"Hace rato comi cereal, despues me trajeron un cold brew y ahorita me chingue un pan con nutella por que me dio hambre

Pero también ya me tome dos omeprazol por que ya no tengo 18 años"
1375015099031814149,@Rayit0fps omeprazol 60 mg punto
1375008418927362048,"en menos de diez horas ya me tomé keterolac, ibuprofeno, actron, diclofenac y omeprazol. y encima son casi las seis de la mañana y no puedo dormir del dolor. que buenooooo"
1374988506024484867,pero creo que el omeprazol y la metroclopramida servirá
1374976344346529792,"@lalalalonganiza Okay miches ilimitadas y baile privado para ti te amo 🥰 (ve comprando el omeprazol, I mean it) https://t.co/989LrrrmTV"
1374974371945611267,@luiszsiempre 😂😂😂😂 lo hice muchas veces una omeprazol antes de irme a tomar y otra despues de tomar y tan tan 😂😂
1374966217778331659,Al inventor de los miorrelajantes le daría un nobel y al del omeprazol dos
1374959409642758147,Omeprazol y avena pa cenar si señor.
1374958495276105735,"El Covid se ha beneficiado demasiado de las RRSS. Es increíble como todo el mundo dice ""no que la vacuna tiene efectos secundarios"" ""no es eficaz al 100%"" y no sé qué más 🙄 ojalá leyeran la hoja de posibles efectos secundarios del omeprazol, ibuprofeno, acetaminofen...."
1374955372772007939,No puedo creer que el pinaverio se está volviendo parte de mis medicamentos así como el omeprazol 😩
1374954481352327169,"@poke107 Nexium=EsOmeprazol es el enantiómero del Omeprazol... mas potente, tiene un mejor tiempo de acción, el AUC aumenta en pacientes con insuficiencia hepatica, se metaboliza por CYP2C19 de manera principal y por CYP3A4, yo creo que si lo conoce...."
1374951049883189249,Me hace falta un cóctel de omeprazol...
1374949573429493760,Mis pastillas del día siguiente ahora se llaman omeprazol.
1374941406230364161,"Omeprazol, gracias por existir ♥️"
1374939050889580544,"@tercera1978 Ese es de cajón, Tere. Y omeprazol en ayunas jajajajaja.☹️"
1374935901739028480,"UPDATE: Pues resulta que sí, tengo una infección estomacal. ☹️ Y adivinen que me recetaron… Si, adivinaron…. Omeprazol 🙉"
1374935592677601280,"@IndiRomo Jajajaja yo digo que sí, pero que tengamos el omeprazol a la mano por si ya no aguantas igual jajaja"
1374930982663557126,"@la_grenitas Alguien necesitará Vitacilina, omeprazol y valium."
1374929290148581377,"@YayaGarciaDai1 En la imagen, no está contemplado la Ciprofloxacina. Consulta por favor con los médicos suministrarle ese antibiótico junto con el Flegyl (otro antibiótico). Deben darle Omeprazol como protector gástrico. Suerte"
1374926796488118274,@Pajarobere Tomen omeprazol eso si ...porque el dolor de wata se los encargo
1374922070480584706,No tome 2 días mi omeprazol y no puedo tomar ni agua del dolor de estómago
1374921032939749381,@MisgarddyI @CarnetDLaPatria @NicolasMaduro Si acá en Santa Teresa del Tuy sucede igual yo entregué la petición hace un año y nada de medicinas teofilina Omeprazol acetaminofen y naaaada
1374912073365401600,"Decime que el programa de hoy de #MasterChefArgentina lo auspicia OMEPRAZOL...

(By SolPerezzzzz🥟) https://t.co/NNAoQKiVD1"
1374905684563800073,Algún samaritano que me traiga una omeprazol a Tumba muerto?🥺
1374904717093040131,@JSBolsilludo Bastante y un omeprazol y ansiolítico para no mandarlos al carajo cada 10 m
1374903065984241664,"@noragarzaa Nomas de ver ya me tuve que tomar un omeprazol, provecho!"
1374894316498341892,Ando unas omeprazol en mi maletín siempre. https://t.co/44VqRCsDc2
1374888724476035073,@valevillag @MarianaOE Voy corriendo por mi omeprazol y regresó
1374884390380179459,@FerratYoly @Liacmoocky Si tienes omeprazol también funciona. Deberías revisarte eso si es muy frecuente
1374880025984516101,La gastritis se agrava y el omeprazol el alza ... que dirán los detractores de amaranto @JuniorClubSA que sigan pujando
1374860229624655875,"Incitar a la violencia es que se haga un préstamo de 1.600 millones de dólares y la gente siga pidiendo omeprazol, cánulas, leukoplast, los funcionarios públicos trabajen hasta el mediodía y encima se aumentan el sueldo. Eso es incitar a la violencia querido monseñor https://t.co/P8EuXOIhUB"
1374857142671446023,Un día sos joven y al siguiente sos amiga del omeprazol
1374847265882443784,con un omeprazol xfa https://t.co/qt63LJj1w1
1374843961232216066,"No quiero tomar omeprazol de a diario porque eso es darle el poder a mi estómago y yo nunca doy el poder.
Mi estómago: https://t.co/pwvrdVLBR4"
1374833304839581697,@ReturnsZooro Ya llevo 3 cajas y con Omeprazol protector de estómago.☺😂😂
1374831246057029643,@AntVerflucht omeprazol por 7 dias
1374830286538743817,@Mary__Bautista Después seras adicta al omeprazol
1374824224481759235,Soy el fan nomber one de quien inventó el Omeprazol
1374815186293551111,"#URGENTE

Se requiere para paciente con #Covid19 en Los Teques, Venezuela

30 clexane 
30 meropenem 
10 omeprazol
10 dexametasona
20 aminofilina

Por favor contactarme por DM si los tiene

RT"
1374813827292753920,"@heysoyezra nel que aca te picho el omeprazol mejor traeme mis chicharrones de la ramos y unas tortillas de harina &lt;3
a y unas recetas de comida norteña"
1374813627128164358,@siyosoyjaime Siii! Neta en mi maleta solo voy a llevar omeprazol para la gastritis 🔥
1374811427668656128,"Ya desayuno omeprazol wey, donde esta la juventud llena de descontrol y locura que me prometieron? A mi me dan agruras cuando me acuesto"
1374811172021604359,"@hlg_yunior91 Yunior, cuál farmacia visitas ? 
Necesito condones, aspirinas, antibióticos, vitaminas, ranitidina, cimetidina, omeprazol, .... y me ha sido imposible encontrar todo eso.
Vamos que ni seguro me siento cuando singo."
1374808094228672512,"@Halceves Jajajajja y un omeprazol de pasada, pero va a valer la pena 😅"
1374804743088963594,@Maite_Cotrina Omeprazol en una
1374789946595237892,"@yOpino99 @10Camilov @CathyJuvinao Jajajajja se quedará esperando toda su vida, tome omeprazol para la gastritis 😂🤣"
1374783386074615811,"[24/3 12:04] Lucía Ojeda: Miliii
[24/3 12:04] Lucía Ojeda: Fui al Dr y me dijo que tome misoprostol
[24/3 12:04] Lucía Ojeda: Digo Omeprazol
[24/3 12:04] Mily: KEEEEE
[24/3 12:04] Mily: Jajajajajjajajajjajajajajajajajajahahah

El subconsciente traiciona jajajaja"
1374782321233178625,@MayuCuesta Yo que no estaba en eso. Tendré que tomarme un omeprazol y verla.
1374777298742870016,"@John_Wick_US @NELSONPARRAROCH Asado, pero si hay omeprazol le entro al broaster también. “milanta” diría una tía"
1374777274629824513,"Viernes de Omeprazol Ep.10 || ""¿Qué día es hoy?"" (Jugando Shadow of the ... https://t.co/3C67rqqxzb a través de @YouTube"
1374775856707600386,"Cuando te echas el antibiótico y el omeprazol con café, sabes que ni tu alma te pertenece ya."
1374770210759118848,"@daneyde_ Pos vete armando con Omeprazol y Tums por qué va a estar cabron! Cuando quieran volver a abrir este pedo se va a poner otra vez culero, por que LA GENTE NO ENTIENDE!"
1374769930760036355,"@bilbeny Claro, con omeprazol en su bolsillo. Jajaja"
1374769633241264130,@nathh8a omeprazol y ranitidina una al dia
1374764019286949890,"@Regio_Mty_NL Gracias mi estimado, pero deje en casa el omeprazol"
1374763279633973249,@Marave6 Jajajajajaja que triste lo del omeprazol
1374762564547141634,"Esta semana he visto algunos videos de como hacer unos tragos exóticos, para quien guste hacer cata de mis drinks los espero el viernes en mi casa. 

Si tienes mas de 20 años no olvides tomar tu omeprazol antes de llegar."
1374759032448299015,"@petrogustavo Muy salado el que quiere ser presi, siempre lo pillan fuera del país y sin permiso.
Después se inventa enfermedades que se curan sorpresivamente.
Un cáncer con omeprazol y una neumonIa que es una afección grave de los pulmones  De un día para otro.
Pero los fanáticos le creen
😄"
1374754369447596037,@bacci1229 @fredesve Gracias linda yo omeprazol una vez por semana y no me ha dado más acidez
1374750241648431111,"@adrobatam No estoy en embarazo pero padezco reflujo... mi cama la tengo en 2 pilares de 10cm que le dan una inclinación y ayuda. No como 2 horas antes de acostarme y pastillas como ditopax, omeprazol o la leche de magnesia ayudan mucho cuando es una agriera severa.
Espero que algo te sirva"
1374745473010008071,Ya llegué a esa edad dónde el omeprazol es mi pan de cada día.
1374744363088162826,@ShitFlamingos ¿Y no tomas omeprazol (protector de estómago)?
1374743394942091271,¿Me acabo de sacar las fotos de la orla con unas cápsulas de omeprazol con carita como zarcillos? Me acabo de sacar las fotos de la orla con unas cápsulas de omeprazol con carita como zarcillos.
1374742103075479553,"Varela me trajo una pastilla de omeprazol y en vez de traerme agua me trajo dizque el Gaviscon para pasarlaaaaa, el gaviscon mk, no le terminé porque mi Dios es muy grande"
1374738910413271047,"A Petrocho lo atendieron en el viejo hospital de los muñecos; es el único ser humano que supera un cáncer con omeprazol y el covid19 en menos de 24 horas sin aislamiento ni síntoma alguno.
Con razón es el mesías de un montón de pendejos."
1374733096218734592,@danivega Los berlines con omeprazol 😜
1374732012829896713,@pachuregio @Milenio El omeprazol es el super negocio del sexenio.
1374728610133708804,"Mi estómago me estaba matando, neta moría…😩😫😭 Y hoy me tomé mi primer omeprazol en la vida… 🥺 Creo que es de familia, prim. 🥴 @myrnalucia"
1374728449827475461,"El papá de una de mis mejores amigas está complicado de COVID está necesitando URGENTE:

—Concentrador de oxígeno
—Rivaroxaban 
—Ibuprofeno
—Omeprazol
—Amlodipina

WhatsApp: https://t.co/cjqulQMrWC

Gracias por cualquier apoyo que puedan brindar 🙏

Favor RT https://t.co/suV9nDWcUU"
1374727313661816834,@fredesve @bacci1229 Sugerí eso porque yo no puedo comer ni pan por la acidez y tomo maloxx y pero los efectos son momentáneos en cambio cuando tomo omeprazol puedo tomar café comer pan etc etc relajado sin acidez
1374726312015896576,@storm458 @bacci1229 El omeprazol es un protector gástrico.. Un antiacido puede ser Maalox o tums. O un jugo de lechoza
1374725885014720516,@1pocotrambolico @DaniBada1991 Ami me mandaron el de 15 con claritromicina amoxi metronidazol y Omeprazol . Tu cómo estás tras la puta bomba biológica esa @DaniBada1991 ??
1374725548170219526,"⚕️Medicamentos disponibles para hoy miércoles, 24 de marzo:

✅OMEPRAZOL 40 MG POLVO SOLUCIÓN INYECTABLE I.M / I.V💉
✅OMEPRAZOL 40 MG X10💊
✅ORLISTAT 120 MG X60💊
✅OXIMETAZOLINA NASAL 15 ML💧👃🏽

https://t.co/ooOK0Uah91"
1374723668807462915,@bacci1229 Toma omeprazol mi bella es mejor el antiácido es momentáneo el omeprazol te quita la acidez por varios dias
1374722985634971654,Casi siempre que decido ir de museos por Madrid me tomo antes un omeprazol.
1374720706844459010,*se baja el omeprazol con la cuarta taza de café del día*
1374719943908921349,"⚕️Medicamentos disponibles para hoy miércoles, 24 de marzo:

✅OLOPATADINA 0,1% 5 ML💧
✅OMEGA 3 1000 MG X60💊
✅OMEGA 3,6,9 X60💊
✅OMEPRAZOL 20 MG X28💊
https://t.co/ooOK0Uah91"
1374718895878250497,Sabes que ya estás vieja cuando te toca tomarte un omeprazol en la mañana 😩😩
1374676269946843141,"@pacovr53 @Font1955 @vbaosv @martinfd78 @veesque @sergiogvicente Seguro que le ha dado omeprazol también. A lo mejor lo que le ha curado es el omeprazol.
O quizá este tomando limon exprimido en ayunas . Habrá verificado que lleve la power balance por lo menos 10 h al día?"
1374675666805882886,omeprazol antes de beber nuevo meta
1374666096444334080,"@OliverLopezCano No tomen paracetamol, tiene efectos secundarios,no tomen ibuprofeno,tiene efectos secundarios,no tomen omeprazol,tiene efectos secundarios,no tomen loratadina tiene efectos secuendarios! 25 millones vacunados con astraZeneca y solo 12 personas presentan efectos secundarios 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️"
1374658569560154117,"Ups¡ se va a agotar el pepto bismol,el eskapar, el lomotil y el omeprazol en estos días  😁😄 
Y los electrolitos de sabores por igual."
1374657909930426368,"@NstorRamos10 Y calculó que se agotará el pepto bismol y el eskapar, junto con el omeprazol  jajajajaja"
1374646592188391426,"¿Qué es el cambio en Andalucía?

Entro a una farmacia y una señora pide omeprazol, al darselo dice que ese no es, que ella siempre ha tomado uno con la caja verde, a lo que contesta la farmacéutica:

""Señora no se preocupe, este es el bueno, la subasta de medicamentos se acabó""."
1374638363433652224,"- ¡Me niego rotundamente a ponerme la vacuna de Astra-Zeneca! Me dan miedo los efectos secundarios.- Dijo echándose a la boca un Omeprazol, un Orfidal y un Tramadol.

Coherencia."
1374612581114077186,"No debí haberme cenado esas alitas habanero, ahora necesito un omeprazol"
1374606795201773571,casi tomo omeprazol en vez de diclofenac dios
1374583714500407297,@MediCasos Lo mandamos a su casa con omeprazol
1374581297574711298,Necesito omeprazol intravenoso en ayuno
1374561654994829313,"@bacci1229 LO PEOR QUE PUEDES HACER ES TOMAR ANTIÁCIDOS COMO EL OMEPRAZOL, NO RESUELVE NADA Y LOS EFECTOS SECUNDARIOS A LARGO PLAZO SON TERRIBLES.https://t.co/79MRT0imD6"
1374555720297906177,@petrogustavo Neumonia leve? Jajaja y un cáncer curado con omeprazol. Ud es la tapa de la mentira huevon.
1374549144258351105,"@donghaeslaugh Juro que días como hoy estrés nariz tapada y cene caldo de frijoles, a pesar de tomar Omeprazol en el almuerzo tengo la presión igual, lo de reflujo es para largo por la crisis que me dio, como 4 meses tratamiento full, dieta fuerte y adelgace mucho, como bien pero no todo"
1374547613194846212,@donghaeslaugh Lo presiona apenas pude volver a comprar el Omeprazol por factor dinero
1374546459614453760,Alverso tomándose un cocktail de Omeprazol y  Rivotril
1374545449407946753,@MZapatae_ Omeprazol yo no como eso a esta hora son cosas de dessyuno por mi toc toc
1374542928379576323,@larisilvads Omeprazol e esomeprazol
1374536332094111746,Omeprazol puro pa
1374534904076193799,@majogm Las dos con Omeprazol
1374531496921288704,"@monsterestero Invita ahí pues, llevo un blister de omeprazol y un refresco, habla claro JAJAJAJ"
1374528952979578881,@Seputv Y el omeprazol ese no se olvida !!
1374524345587003394,"Qué decepción que fui a comprar tumbarranchos y me dijeron que ya no habían

eso fue 1 omeprazol perdido"
1374522293376884742,"Me voy a sentar a ver videos un rato, prepararé un tazón de Takis fuego , palomitas, limón, salsa Valentina y me relajaré un chingo. 

*Toma su Omeprazol*"
1374520992446312448,Ayer comí tanta cochinita pibil que me enferme de la panza 🐽 hoy ando con suero y omeprazol  #Los30SeAcercan
1374515643005898752,@miladegreef @MelVonPato Jajajaaa soy soy muy feliz en argentina. Te lo juro. Tengo una vida plena. Te falta mucho para recibirte? No debes aguantar mas no? Jajaja consejo: tomate un omeprazol. Besito.
1374514963763531776,Otro omeprazol para el Covid-19 también? #PetroMentiroso
1374513132232568833,"@KyuGaemCho @SJofficial Sigo oliendo de a poco, al menos el Omeprazol lo tomé y ya comenzó a controlar el reflujo 🙏🏻 y al menos la nariz no se me tapo en la parte paranasal, en la zona etmoidal y frontal sigue la tapadera"
1374509688289595396,Mi única droga es el omeprazol 👌👌 https://t.co/h7hGPRipKG
1374506686304546820,@VickyDavilaH Mágico. Antes con omeprazol y hoy con mejoralito
1374506072484978696,"Por favor en #Pzo #PuertoOrdaz la mamá de un amigo necesita estos medicamentos:
Dexametasona 5 Ampollas 8mg
Enaxaparina 6 Ampollas 60mg
Favipiravir Tabletas 200mg
Omeprazol 6 Ampollas 40mg
Famotidina Tabletas 40mg
Si alguien tiene información, a mí o a @ferchomr90."
1374501910808387589,"Ustedes cuidándose de las drogas cuando de lo que deberían cuidarse es del omeprazol, la toronja y espinacas."
1374500920847781901,"@petrogustavo Pues le curaron el cancer con Omeprazol, me imagino que le curaron el Covid con Vic Vaporub! Mentiroso hijo de puta, guerrillero de mierda, quesese por allá mitomano de mierda."
1374499937656860681,@Briamantina @vivsnt Y un omeprazol antes para prevenir
