idtweet,tweet
1366962388386349058,"Ayer soñé que tosía sangre,hoy ni me quiero
 dormir,saquen el Clonazepam 🙏"
1366962222564524033,"Malamente ando tomando café si se perfectamente que los ansiosos no deben de consumir cafeína, ando tan hiperactiva que ni el clonazepam me ha noqueado."
1366958036020035585,"Listo, acabé de limpiar el puto desastre que hizo el puto perro, ahora clonazepam y serie y a dormir. https://t.co/N85Nb7DDSu"
1366954315013881864,"Dia 7 consumiendo antidepresivos y  clonazepam, recorde lo que era dormir 8 horas"
1366953792831430659,Ya me tomé mi tecito para mimir... ya nomas faltan mis 5 gotitas de clonazepam.🥰
1366953156421246977,"@sr_clonazepam Muchas gracias! Me interesa de fijo, pero me encantaría poder leerlos en físico."
1366951131436494854,Jajaja la Mara ocupa un poquito de clonazepam.
1366949050822582276,@spitta1969 Ese babeo por la lider no se lo robo ni con 20 clonazepam encima.
1366947636251615233,Se doparam de clonazepam KAKAKAKAKAKAKAKAKSKKDKAKDKKKKKKAKDKKKKK
1366947202401198083,@candfernandezr La Roma Amor no tiene remedio. Ni un poquito de clonazepam
1366946183839502336,Ya no hace el clonazepam https://t.co/3T6Z9JhHXu
1366944848973037569,Clonazepam solo dios y yo sabemos cuánto te extraño :( pasen pique
1366941489125863427,"@viajandoliviana @Marla_snox No se si es porque toda mi vida me enchufaron clonazepam y lorazepam pero con 19 años ya me siento muerta por dentro, ni ganas de llorar"
1366939453600759811,@TutiDai Pero boca juega más para un clonazepam que para una birra jajajaja
1366938131908333575,Estoy bien clonazepam que ganas de unos besotes en el estado que estoy
1366935286270353408,@miliisecton tómate un clonazepam?
1366934466405535745,"mi mamá me escondió el clonazepam y mi papá gritó ""ay aquí está el clonazepam"" y lo sacó del cajón JAJAJAJJAAJAJA me dio mucha risa."
1366932888378372098,"Dormir con la conciencia pesada: pesadillas
Dormir con el corazón roto: clonazepam https://t.co/0mLq2AU1ah"
1366932842190626816,@Sandel1704 Sabes que si llevo dos semanas si consumir es Clonazepam 😂🤣
1366923733018042369,"No puedo solucionar toda mi vida con el clonazepam, pero al menos cuando duermo no estoy triste"
1366923697072852993,hoy no voy a invitar a nadie porque ando bajoneada así que pinta clonazepam y llanto
1366923575773569028,Bueno sale tal clonazepam porque esta noche no duerme ni tu abuela con lo que acaba de pasar.
1366922340374892553,dejen de quejarse que después voy a llevarle masitas caseras desde caballito a un rancio malagradecido de lanús y me abusa psicológicamente y ghostea y termino necesitando tomar clonazepam. no me vuelvo a mover chúpenla salu2 https://t.co/w1GMlWf7DL
1366921850744373249,Anoche estrenaba mi Clonazepam pero no puedo dar un veredicto porque ME DESPERTÓ EL COCHINO TEMBLOR
1366918600481792002,@EdIrahetaM Clonazepam con Salva mejor.
1366917833825738752,@togomolajo cómo no hubo resultado de sonrisa para dormir Chinguese un clonazepam
1366916900308082688,@mariarddz Si fue clonazepam yo también quiero
1366916741067137029,Estoy con sintomas de abstinencia x clonazepam 😭😭 https://t.co/mK2G1yS6gJ
1366913414992429065,@ChinaDaily ustedes periodistas chino deberían hablar con el presidente de China para que eduque corre eduquen a este presidente peruano corrupto que en vez de mantenerme bien cuerdo trata de drogarme con clonazepam y otras drogas pero para recetar medicina contra el coronavirus nada
1366912401082261504,"Yo quería un abrazo
Pero no sé puede ...
Nada que unas gotitas de clonazepam no solucionen"
1366912157825331206,@congresoperu Congreso peruano quiero que interpelan al ministro de salud al jefe de su salud y al jefe de essalud quiero que los interpelen les hagan llamar al congreso y los botes otro hogar y recetar clonazepam mantener drogados a los pacientes clonazepam
1366912086924800010,Dormir para escapar de la realidad es una gran idea. Tomé clonazepam como para 3 días de sueño
1366909524750307331,La opo está pidiendo que pongan la adermicina y el clonazepam en precios cuidados (!) 🙄😂
1366906003174875146,Pero ctm no paro de rabiar con la cara qla de clonazepam que tienen fritz en la presentación
1366905224007409670,Necesito una dosis de clonazepam
1366903497497710593,Me voy a tomar un clonazepam y me voy a ir a dormir porque harta de todos y todo
1366902735875014660,"Un recordatorio mis vidas, si toman clonazepam NO BEBAN CAFÉ porque sino no les va a hacer efecto"
1366902073439174664,"Desinstalé Twitter del teléfono para calmarme porque estoy pasando por una meseta emocional muy fulera.
Hoy en la escuela tuvimos que activar el protocolo de evacuación en incendios
Así no hay clonazepam que alcance, Viejo.
Igual, si no publicaba las fotos, fallaba como twittero. https://t.co/j9gNIMXuBr"
1366901906925383687,La losartan y la clonazepam por favor https://t.co/sd9FrYzMY5
1366896698937737216,El clonazepam es el segundo mejor invento después del ron.
1366885651044515840,Serían yo cargando con clonazepam en el kit de primeros auxilios? https://t.co/uWr9Qx9OSL
1366885120993611777,Me encanta hacer planes destruida de postguardia es que es un masoquismo sabroso. Y en la noche llegó como si me tomé 3 Clonazepam de 2mg. Egegge
1366880725010636804,@DavidDurann1 Es que tu puro clonazepam
1366878248131526656,"@ramiroaguilart - Señor , porqué no se sabe las seis estrofas del himno nacional?? 

- Es que hace doce años desapareció la base de Manta.

- Ok , está usted exonerado . Siga con el clonazepam y no se olvide del padre nuestro antes de acostarse ."
1366878002022387712,@dianamerizalde Depende del efecto del clonazepam y cuanto lo alargue el médico. En mi caso 😞
1366877949069316098,@Miss_Clonazepam Ñale si
1366864163717451778,"@Tortuik33 ahí te va la receta, un xanax, un clonazepam y te los pasas con vodka"
1366862834689142786,@Miss_Clonazepam Llámame todo vos
1366856591824326656,¿Saben qué es bueno para el calor? El Clonazepam.
1366855583245209608,"Los cabros que mandan a la calle a robar autos o a robar lo que sea, son cabros a los que les dan clonazepam + copete en cantidades que los hacen volverse locos. Ese clonazepam lo sacan de las ferias libres, de ese mismo que vende remedios sueltos."
1366853858379632641,ya caí en la secta del matcha del maca del germen de trigo de la levadura de cerveza ya no sé que más comprar para evitar comprar clonazepam
1366852342151274504,Levotiroxina omeprazol alplax clonazepam yo t elijo https://t.co/YAfOUDVXIl
1366849221014548496,"No me fumo a nadie, buen momento para mandarme una caja entera de clonazepam"
1366845433658638336,"#ServicioPúblico Se solicita para paciente psiquiatrico con insomnio crónico la donación de clonazepam 1 o 2 mg.Tlf d contacto:0426 https://t.co/Cfgxhy7Hot antemano,gracias a quienes puedan colaborar.@MinSaludVE @sebuscasedona https://t.co/Bl7Y37ImuN"
1366845247913943043,Malta Yá se saltó la medicación (clonazepam/ dosis máxima) hoy. 🤭🤭 https://t.co/YOp11KmtkG
1366844392884101124,"Sin duda mi mejor Clonazepam es un buen abrazo! 
Me faltan abrazos
Pero mientras a quien lo necesite, le mando uno Fuerte https://t.co/429YryKzxv"
1366843939744059400,send CLONAZEPAM y mimitos
1366840895321104388,"Y cayeron 3 amigos de mi hermano, y quien los tiene que cuidar???? Moi. Sale clonazepam para mi porque tengo un ataque de nervios. Me quiero ligar las trompas ayer."
1366839136544505856,@xhoaxjonas antes no te dio clonazepam y te noqueo de una JAJAJAJAJAJA
1366838758239305739,@Franpaezcab Hay clonazepam en casa?
1366834248779456514,YO CUANDO TOMO CLONAZEPAM 2 MG CON UNA COPA DE MALBEC https://t.co/fo8MNJLdiF
1366822948770824193,"@NelyDB @soofiia_ramoos @beagonzzal Si tienes ó sientes que viene el ataque de ansiedad, una clonazepam de 0.5 o 1 para relajarse y controlar el sist nervioso. Practicar la respiración con meditación, cuencos tibetanos, dormir 8h o hasta que tu cuerpo se sienta mejor, hacer ejercicio y comer sano."
1366821809585332227,hoy arranco a laburar y lo unico que pido es que me den sus bendiciones y si tienen nota de Clonazepam que la pasen
1366821173065969665,@Alesidenew Un clonazepam acompañado con una botella de vino https://t.co/3RSJb9j4il
1366815307898236930,@MeliDuedra17 Señora tómese un clonazepam
1366812545609179137,"@RenataVindiola Todos se van con lo aparentemente políticamente correcto, pero dijiste algo que nadie dice LOS WEYES QUE NORMALIZAN USAR PINGAS... Neta se pierden a si mismos y nos jalan con ellos... Con las mujeres ha de ser igual pero no he conocido a una mujer que se meta 3 clonazepam al dia"
1366807006300889088,"No me enorgullece pero en estos días he estado tomando clonazepam. No he tenido ataques de pánico y estoy medianamente funcional: estoy haciendo trámites, me baño, como, etc. Pero todo es en automático. Me siento vacía. Siempre tengo la boca seca y los ojos ardiendo,"
1366806130903707655,"yo: estoy como angustiado

mi mamá: queri un pedacito de clonazepam ??? 👀👀👀👀 se te pasa al tiro,,,,,

👁👄👁"
1366805754834014208,"@_angie_trigos Hay días y días. Pero siempre se sale, con amor propio, el amor de las amigas y a veces un clonazepam."
1366805000870109187,he visto que varios se arrepienten de tirarle a xiao pero man es re buen personaje imaginate que pega más fuerte que clonazepam
1366801392720089088,¿Soy el único médico que nunca ha consumido Clonazepam? Confirmen.
1366800649652998150,ayer me invitaron un fasito dm rico y dormi re bien clonazepam eat my *ss
1366798684265021445,#farmatodo...Es lamentable la GROSERA ATENCIÓN DE LA MEDICO REGENTE RIM KASSAM de Caribe Parroquia Caraballeda Estado La Guaira hoy fuimos mi esposa y yo a comprar clonazepam con su respectivo recipe firmado por el Dr RICARDO GONZÁLEZ y no lo acepto porque eso no era un recipe
1366796483928993795,Abrí el correo institucional y me dio una crisis de ansiedad nivel “voy a preguntar en la feria si tienen clonazepam”
1366792456243707905,El clonazepam es la mejor aportación de la industria farmacéutica para los que estamos rotos.
1366791894030835713,Fua señora tomese un clonazepam
1366791675083898881,Cuando un cliente te trae un récipe en blanco y te pide alpram/clonazepam porque se lo mandó el médico: https://t.co/U7yEpmXPpQ
1366785923556528128,"Es sociopata.
Deberia estar internado, en manejo con psiquiatra, con Clonazepam y olanzapina como mínimo... https://t.co/r9E26Gi274"
1366781083065417737,"#Noticia | La SNA incineró en el Edo. Lara 24 Kg con 607 Gr y 6 Mg de drogas conjuntamente con las Fiscalías 27 y 11 del @MinpublicoVE en el Mpio. Palavecino. 

SUSTANCIAS INCINERADAS: 

THC: 22 Kg 866 Gr 8 Mg 

COC: 2Kg 220 Gr 8 Mg 

OTRAS DROGAS: 481 pastillas de Clonazepam https://t.co/I0MThmHgqy"
1366780353361412096,"@gvalenzuela Pero amigo tengo 25, aunque siempre sido una Soa.
Bienvenida Metformina, Losartan y Atorvastatina al equipo del Clonazepam y otros (?)"
1366780299774988297,Nada que unas gotas de clonazepam de 2.5 mg no puedan solucionar
1366777086304800774,@Alesidenew Aléjate del clonazepam y de cualquier tipo de benzodiazepina. Yo las tomé por varios años y para dejarlas fue una pesadilla.
1366772583950151689,"@soybruji_20 Por lo general llevo clonazepam para poder conciliar el sueño, cuando he viajado a stgo desde donde vivo son 14 horas de viaje y es agotador no dormir"
1366770794613911552,necesito almorzar clonazepam.
1366766230544220171,"#ServicioPúblico Se solicita para paciente psiquiátrico en #Caracas la donación de clonazepam de 1 o 2 mg.Tlf de contacto:0426 https://t.co/Cfgxhy7Hot antemano, gracias a quienes puedan colaborar."
1366766228476461061,"#ServicioPúblico Se solicita para paciente psiquiátrico en #Caracas la donación de clonazepam de 1 o 2 mg.Tlf de contacto:0426 https://t.co/Cfgxhy7Hot antemano, gracias a quienes puedan colaborar. https://t.co/mJnypA6hIw"
1366766177809293319,"#ServicioPúblico Se solicita para paciente psiquiátrico en #Caracas la donación de clonazepam de 1 o 2 mg.Tlf de contacto:0426 https://t.co/Cfgxhy7Hot antemano, gracias a quienes puedan colaborar. https://t.co/u1gAkWHGB8"
1366765304693608448,Estos días mi cuerpo viene siendo 80% clonazepam
1366764980968820741,"@Alesidenew Primero lo natural, relajación con cierto tipo de respiración inductor al sueño; Valeriana, Pasiflora o tila. Otra opción es melatonina y bueno, si, el tinto que además es un placer. Ah, última opción clonazepam con vigilancia médica NO automediques. Saludos"
1366764686977470464,@paola__c Psiquiatra. Clonazepam o quetiapina para el insomnio
1366763627487764483,"Conversación con mi peluquera:
- Se me cae un montón el pelo últimamente 
- Pero porque se cae de raíz o porque se quiebra?
- Un poco se quiebra pero también se me cae mucho de raíz. Tenes algo que me recomiendes?
- Clonazepam 

Kjjj BUENO vendeme"
1366761482629894151,"Anoche, volá en zolpidem y clonazepam, compré muchos libros por buscalibre y ahora no recuerdo cuáles."
1366753060488437771,La proxima prueba de mate me tomo un blister entero de Clonazepam 300gr a ver si dejó de ser tan ansiosa una vez
1366752681507885063,"El anteaño pasado estaba en el cole,rindiendo y escuche a un compañero(el colorado)decir que mezclo clonazepam con vodka,hoy un año despues soy totalmente consciente de lo mogolico que era ese tipo y de lo mal que me cae,onda chabon te podrian haber internado?sos o te falla?"
1366751798371958787,"@Alesidenew Estimada chaparrita una copa de vino te servirá pues creí que te traerá alegre y activa y el clonazepam te servirá pero te traerá somnolienta la mayor parte del día, te envío un fuerte abrazo fraterno!! https://t.co/raUpUKSHZ2"
1366751290798338048,@elosoturu Yo le doy a la birrita con clonazepam.😂
1366741107472797698,Lo único bueno es que dormí como si me hubiera tragado 20 clonazepam
1366739234745438209,"@ValeXLP Yendo, ahorita te mando un Clonazepam"
1366726715599372297,¿Que significará sentir sabor de clonazepam todo el día en la boca? Aclaro que en este momento no lo estoy tomando.
1366726214216527874,El clonazepam es el opio de los pueblos.
1366725622672875525,"están tomando sertralina, bupropion, clonazepam, clotiazepam, etc etc. Porque la sociedad no está acostumbrada a hacerse responsable de una misma y miran mal y tildan de locxs a quienes se hacen cargo y toman medicamentos y van a terapia. Más ahora con la #pandemia todo es más"
1366724771262660608,"Son unos payasos si lo echaron al único jugador con huevo que tuvieron,no cazaba un fulbo pero te pegaba como fernandito con clonazepam https://t.co/YrPpQkMA4d"
1366721833513459715,Con el clonazepam sublingual. https://t.co/clOqcGEPOm
1366721200412590081,Alguien que me de un te de dilo o un clonazepam  creo que lo segundo me vendría mejor
1366717476206239745,"Tómate un clonazepam

Amo mis respuestas"
1366717002014994433,"@winterbluesoul @jadexchampagne Tómate un clonazepam y disfruta más de las cosas pequeñas de la vida, si ella quiere ser argentina entonces nosotros la adoptamos. Hater."
1366716379936743424,"@Nisleecita Igual a mi, la Melatonina solo me daba unos leves mareos pero hasta ahí, nunca pude dormir usándola. Tuve que volver a la vieja confiable clonazepam y a 💤"
1366712467280318464,"@susiygato33 Me recetaron díazepam y no me hacía nada
Luego alprazolam q si hizo efecto unos días y después clonazepam q también hizo efecto unos días y ahora ni eso.
El médico me dice q ya no puede darme algo más fuerte porque podría ser perjudicial"
1366708669166063618,"Bueno, quién quiere clonazepam? https://t.co/yuoTHbMDdw"
1366704786003947520,"Personal del destacamento San Marcos detuvo a un delivery de drogas. Llevaba 14 tabletas de Clonazepam y 31 ""alitas"" de cocaína. El sujeto quedó a disposición de la Justicia https://t.co/P7fIrMkNH4"
1366704334969462786,"@lady_gorgo @salteniosaurio No niego ni afirmo haber probado Clonazepam con cerveza negra antes de dormir con resultados positivos... No sé si el maní tostado sumó en el efecto, debería continuar mi research."
1366702563547095042,@Alesidenew Un clonazepam entero???? Nooooo
1366700147330154498,Hace 3 días no duermo y estoy a 🤏 de volver a tomar clonazepam o volverme loka
1366695291819286529,"Y voy por el segundo #clonazepam 
Llegaré al tercero?
La respuesta les sorprenderá"
1366690018434154500,Mi faso de todas las noches es como mi Clonazepam
1366676526863949824,Do que adianta tomar 2 comprimidos de clonazepam se continuo intacta c 0 sono
1366667133032267776,"Marico... te voy a regalar unas cajitas de xanax, pa’ que lo unas con clonazepam."
1366664189129805830,Una receta para clonazepam @Andre_yaad
1366652047198736384,Creo que el Clonazepam y los chochos tampoco funcionaron hoy🥴
1366649419861483521,"Tratando de no enloquecer en la ciudad , mientra el doc me médica Clonazepam"
1366645881961910276,"Somos clones, clonazepam,clin,caja."
1366644612023091203,"No hay caso pa dormir, ahí te voy clonazepam"
1366641243560824832,@Ieavethcty yo de chiquita le robaba clonazepam a mi mama y lo vendia en la escuela
1366631224073199620,es la cuarta vez en el día en el que me puse a llorar y me tuve que tomar un clonazepam igual obvio estoy venida
1366628323107946497,"@Alesidenew Manita yo me tomo media pastilla de clonazepam y una copa de vino tinto y santo remedio, bendito clonazepam.🤭🤭"
1366627133741744128,"Anoche siendo las 2 am no podía dormir, hoy voy por ahí 🙄.
Qué creen que deba tomar para relajarme, una copa de vino? 🍷O un clonazepam? 💊"
1366622026266521605,Alguien que me de un clonazepam!!!
1366621996138848261,Tal vez un cuartito de clonazepam me ayude a dejar de pensar tanto a estas hrs
1366621124788948992,"Necesito un Clonazepam urgente.
Hace una semana que vengo así.
Hablame de ansiedad 🤦🏼‍♀️"
1366620839098130433,Ganas de probar el clonazepam😐
1366620719027802117,Jdbdhdn no tengo terapia hace un mes y me quiero atragantar con clonazepam ya https://t.co/EdXqYl8K7b
1366618594235338758,Quiero un frasco entero de clonazepam en mi sistema
1366617509290520576,"Voy a requisar mi casa con la esperanza de hallar algún clonazepam, alplax o rivotril."
1366617449748176897,La melatonina es mi clonazepam
1366616543371661313,"4 horas me duró el efecto del Clonazepam, send help"
1366614755515895808,@maushintai hora del clonazepam
1366612337222967296,"Ah y el clonazepam no sirve pa bosta, porque acá estoy en Twitter ahre"
1366611953578356740,Saquen el clonazepam para dormir
1366610160215547906,@ScreamingxDeath @ARIEL_MARTIN10 @FedeZabaski @pauucajal1 clonazepam y rivotril ajajajja hasta peor
1366609523041968128,"Mis 5 gotas dé clonazepam, ya te había dejado y regresaste a mi dulce tormento 💊 😓"
1366604428598534144,q horrible el clonazepam me da re sueño
1366604204882690050,@pau_lechuga Discrepo. El clonazepam
1366603982685184000,"*Yo intentando dejar de tener ansiedad con el clonazepam*

La ansiedad: https://t.co/rxTJsRXkHj"
1366603831706931201,"Hace una semana que no duermo y todavia faltan diez dias para el anteultimo final, ni siquiera el ultimo. Send clonazepam"
1366602839515156483,"Apreciación de mi cara después de que me inyectaran clonazepam por primera vez luego de un ataque de ansiedad/pánico. 
Fue ✨hermoso✨ https://t.co/uWjQQfWhVz"
1366602476682641410,dale clonazepam por qué todavía no me haces efecto sos careta pistola???
1366601518116442112,@LaRecheftEilan Y salimos empastilladas y con gotitas de clonazepam 🙁
1366598951030431744,Cómo que no? Yo tengo todo eso en un sueño normal. Ya denme mi Clonazepam https://t.co/gUcrrDSD8Z
1366598593239539718,"Recién me di cuenta qué 3 llevaría a una isla desierta: raid, el paf y clonazepam. Con eso te tiro hasta que se me acabe el clonazepam."
1366594351120347141,"Clonazepam, elixir de los dioses"
1366592843066839042,"Y las nubes de clonazepam, opacando aquél horror"
1366583894879920129,"Bueno, un clonazepam y a mimir, que mañana me levanto temprano. https://t.co/TowE2wCXx5"
1366580523787837440,"En las últimas horas aumento la venta de clonazepam en Argentina. Hay muchos a los que les costará dormirse
#OtroFracasoMacrista"
1366579191840399360,"Te amo Clonazepam, nunca me dejes."
1366576845873946628,Estoy muy cansada y tome un clonazepam así que caeré como un bb
1366572092171444228,"Detuvieron a delivery de drogas con tabletas de clonazepam y ""alitas"" de cocaína

https://t.co/NUX3k4N7Xo"
1366568233659211777,Me duele a morir la espalda y me recetaron clonazepam para que pueda dormir. Nos vemos mañana a las 12
1366567380059648006,@carolina_moine Tomate un clonazepam Caro .Estás muy alterada
1366567220877393924,Unas clonazepam para dormir hasta mañana
1366565489447755779,"Depositen clonazepam en el buzón de mi casa, serán recompensadxs"
1366557774558228480,"Tomate un clonazepam. Para bajar, abajo y abajo. Para bajar. Deberás. tomar. un clonazepam. 

Mi cabeza despues de estar todo el dia contestando en grupos de guarap"
1366556967372734466,"Tengo una taza de te caliente y una pastillita de melatonina, pero lo que en realidad deseo es un vaso de whisky y un clonazepam"
1366555888245440514,"@Nuevasurena Son terrible a mí no me dan desde hace muchos años, pero lo mejor es el Clonazepam y en caso de no tener a la mano, colocar la cabeza entre las piernas, mojarse la parte de atrás de la cabeza y tratar de mantener una respiración tipo Yoga y también decir que va terminar luego⚡⛩️"
1366555550432043009,"y eso que estoy tomando DOS, más el clonazepam 

Ya hasta me da cosa decirle al psiquiatra que la medicación no me estaría funcionando"
1366554299782877185,Conchita Fernandez ya se clavo tres whiskys y 2 mg de clonazepam
1366553657349660673,¿Ya se tomaron el clonazepam? https://t.co/jJGs818zvU
1366550335599255556,"Me da sueño la voz del ugarte, es mejor que el clonazepam"
1366549823390953473,"Tenía un clonazepam para una ocasión especial, atraco por la mañana y temblor se tierra por la tarde (me lo voy a tomar con vino)."
1366548709610295296,"@justhem00n es por el clonazepam n, no se como se escribe BXNZJDN cierto?"
1366548036965589016,@Nuevasurena Obvio clonazepam  pero ahora a ver trata de que la persona se duerma y ponga la mente en blanco y se relaje  que se olvide un poco a y ver un psiquiatra  lo antes posible .no psicólogo no dan medicamentos
1366544860929523712,@sesnaola Que deje el clonazepam aubert
1366544165077741568,"@adri15340071 @spitta1969 Tomate un clonazepam y se te pasa globoluda.Muy bien Alberto, van a investigar el robo de Macri y su banda con el préstamo q le dió Trump para q gane las elecciones"
1366541961885327360,@Nuevasurena El clonazepam es lo mejor
1366541266381635584,Primer día de clases: Manden clonazepam y ganas de vivir
1366540551261212674,"Sabía que no debía hacerlo e igual lo hice

Consulto ciertos síntomas en Google

Estoy entre tres posibles órganos con cáncer (o los tres?)

Necesitaré Clonazepam"
1366538370235699207,Tengo hambre me voy a tomar un licuado de lavandina y clonazepam
1366536409264324609,Ajsjsjajja subí una foto en malla a Instagram y uno me dijo que antes estaba más flaca ah si mil disculpas pasa que cuando me tuvieron que dar 5 clonazepam por día y 27 pastillas para dormir porque básicamente no aguantaba estar viva no calcule mucho las calorías
1366534557890183170,"La persona es probable responsable de la comisión del delito contra la salud, en su modalidad de posesión de psicotrópico (clonazepam), previsto y sancionado en el Código Penal Federal.

https://t.co/7hXjTuA4Pj https://t.co/8H3AWL2xfx"
1366532625633050624,"No entienden mi nivel de frustración  actual al ver una nenita de 2 años intoxicada por tomarse el clonazepam accidentalmente 😡. 
POR FAVOR, no dejen medicamentos al alcance de los niños 🙏"
1366531504009072643,Estoy re contra mil angustiada por una materia de mierda. Decidí no rendirla. 😔 Me siento muy mal y ya recurrí a mi viejo amigo clonazepam porque crisis.
1366530030256455680,"@NicolasRamadori vos sos el que le pegaría a su hija si se viste así,,,

tomate un té y si ves que no surte efecto mandate un clonazepam."
1366529587514073091,Hoy solo quiero helado y clonazepam. 😫💔
1366528742802227202,"Tuve charla intensiva con madre anoche, confesándole mis issues mentales, explicándole por qué le doy al alcohol, q no es por alcoholic sino porque es lo único q me hace bajar la ansiedad. Y me cayó hoy con una caja de Clonazepam. I want to give her a best mum medal 🥇"
1366528320356175873,@clarincom Tomas clonazepam Clarín?
1366523964072341504,tampoco puedo vivir de clonazepam toda mi vida sino me va a agarrar alzheimer a los 30😞😞😞
1366523615013965828,Unas ganas de ahogarme en clonazepam
1366520490987298818,@sr_clonazepam Tanto fanatismo religioso les termino afectando y distorsionando la realidad. En serio están mal (y son malos).
1366520324204990469,"Si no me creen cuando esten triste escuchen estas canciones en el orden que quieran:
Los chicos
Clonazepam y circo
Flaca
Cuando no estas
Buena suerte y hasta luego
Te quiero igual"
1366519505019670528,Estoy perdidamente enamorada de la farmacéutica que me vende el clonazepam
1366518853602271235,Lo que me desespero mirando pasapalabra traigan un clonazepam #Pasapalabra
1366511262612529153,Hoy lunes directamente clonazepam al mate
1366510955962785795,"@caplesultra2002 El clonazepam es un fármaco perteneciente al grupo de las benzodiazepinas que actúa sobre el sistema nervioso central, con propiedades ansiolíticas, anticonvulsionantes, miorrelajantes, sedantes, hipnóticas y estabilizadoras del estado de ánimo."
1366509633586757634,dios me niego a q me receten clonazepam me niego voy a estar todo el día drogada y con cara de muerta chupandome un huevo todo aaa para como q la pienso
1366509277549129734,@gloricocr a mi en los de clonazepam jajajaja
1366505577749254146,"Todo el mundo me dice relájate, pero nadie me dice ""ten te traje clonazepam"" 😞✌️"
1366504229284810756,"Empezó a hablar @alferdez y comenzaron los berrinches de los macristas.
El camino es por acá!!!!!
Construyamos una Argentina más justa mientras la oposición aumenta la dosis de clonazepam y omeprazol"
1366501559144693764,"@marinazepam Pues 15-30 min antes de sobarse imagino, ya que como el alprazolam, clorazepam, clonazepam, zopiclona... es una bzd de acción corta, para sobarse rápido según vas al sobre."
1366499891573309440,"No se que mismo quiero si una biela, un chocolate, mimos y abrazo y de una vez un Clonazepam para tortearme."
1366498751842578432,estoy a nada de tragarme todos los clonazepam de mi vieja por favor detesto esta materia y esta carrera
1366497266694049800,"@manchita Clonazepam, qué es esto, los 90's?"
1366495772804608000,"Pensé que había salido ilesa del 2020, pero terminé en una guardia con una arritmia producto de la ansiedad. Bienvenidos efectos colaterales, pasen y tomen asiento junto a este blister de Clonazepam."
1366491325047181319,"@GusCGE_22 Yo pensé que le había dado Clonazepam, pobre bicho"
1366490843767590917,"@rivapa @lopezobrador_ Jajajaja

El clonazepam y el whisky no se mezclan, chayotero."
1366490530360799236,@pazmariar Dejemos de darle propiedades milagrosas al té de tilo. O sea las tiene. Pero para esas situaciones CLONAZEPAM.
1366490377339854849,"Compartí pantalla y salían arriba de búsquedas:
-Clonazepam
-¿Qué pasa por la cabeza de un suicida?
-Curso de trastornos de ansiedad
Van a pensar q tengo algo, no mms, qué vergüenza 🕳⛷
Sólo lo busqué pq quería saber de eso 😔"
1366479259489996803,"@salteniosaurio Miorelajante. El clonazepam lo que hace es bajar la ansiedad, pero bo relaja los músculos. Podés tomar clonazapem y levantarte con dolor de cabeza del bruxismo. Es la historia de mi vida."
1366475918466809856,Me pasa que ✨CLONAZEPAM✨
1366475333172555776,Tengo 3 mil pesos en mi cuenta para sobrevivir 20 días ¿se logra o me tomo la caja de clonazepam?
1366474344084430860,@WindyGirk Un clonazepam te caería bien https://t.co/3BhE52JDLo
1366473879015817218,@WindyGirk Un clonazepam te caería bien https://t.co/f1Lucy8hRz
1366472559596867593,"Clonazepam, cásate conmigo."
1366471932007374850,"Fuck clonazepam, mi antidepresivo es la saga de conjuro"
1366470809016020999,Mejor tomate un clonazepam https://t.co/38mx9NlXjv
1366469665015357445,"Maravilloso día!!! 

Para ahogarse en alcohol y clonazepam... Y no sentir el calor, ni la loooz cortada, ni la maraña de problemas en el trabajo. 
Por qué nací acá y no en Canadá, Dios!!!"
1366467069554917378,"Hoy me quedé encerrada en el balcón 1 hora , tuve que llamar a un cerrajero y rompí la pantalla del celular también. 
Alguien que me tramite un clonazepam?se agradece."
1366466509552443404,Y así a mis 24 ya llegó el clonazepam a mi vida... https://t.co/pyFYWxSJid
1366466052188733442,Le dio en su mamila gotas de clonazepam https://t.co/xTqVOoYF4y
1366466038003601409,Bbs no  tomen clonazepam y luego alcohol  después la van a cagar  y re feo. Por sí alguien es igual de pendejo que yo.
1366464604872847361,Literalmente estoy pasando por tantas cosas y cambios que ya no sé cómo más manejar los 25 estados de ánimo que tengo en este momento *se toma un clonazepam con whisky y se tira a la pileta*
1366461314428772354,Evelyn se tomó un clonazepam.
1366460495276957696,"@Ciudadana_2020 Lista para el manicomio. 
Le damos un clonazepam picado en un danonino y le trabamos la puerta con una silla para que no se levante en medio de la noche"
1366459332586573825,"5 mg de clonazepam y siento que no es suficiente, no hagan esto en casa"
1366447854206803976,Que ganas de una nieve con clonazepam
1366445972218392576,"@LANACION Más que cacerolazo,sería una batería de cocina entera! Que cinismo , que de mentiras!!! Tuve que dejar de escuchar porque es malo para la salud mental. Y la oposición, reitero unos pelotudos totales. No tenemos retorno! Aguanté el clonazepam!!!!!!"
1366443113720471559,"¡Pobre pequeña! Con tal de que se 'tranquilizara' la madre le dio una dosis de clonazepam; terminó en el hospital. 

https://t.co/2zwzbHvfjG"
1366442477411008514,@cualquierjns Bajarle al clonazepam....jejeje
1366441271909351427,"Si no me dan un clonazepam en media hora, empiezo a llamar a todo el mundo para mandarlos a la la re concha de sus viejas."
1366438303466213383,@franamati Me parece que en unos días sale sopa de clonazepam 🤣
1366438184406679559,@MateMedi El clonazepam sirve también para reducir temblores involuntarios.
1366435897512706048,Yo / el Clonazepam https://t.co/OnrLeJ6KlW
